id,name,price,sale_price
719,disrupt,165.00,188.00
720,salvia,109.00,134.00
721,pabst,29.00,175.00
722,quinoa,272.00,16.00
723,leggings,194.00,88.00
724,helvetica,66.00,25.00
725,offal,84.00,0.00
726,franzen,190.00,7.00
727,wolf,40.00,128.00
728,ugh,13.00,96.00
729,mustache,258.00,39.00
730,polaroid,100.00,177.00
731,aesthetic,313.00,31.00
732,flexitarian,112.00,111.00
733,kickstarter,356.00,14.00
734,cred,295.00,89.00
735,chartreuse,197.00,85.00
736,etsy,38.00,110.00
737,selfies,340.00,97.00
738,tilde,80.00,129.00
739,gastropub,316.00,81.00
740,asymmetrical,317.00,52.00
741,stumptown,170.00,145.00
742,selvage,91.00,110.00
743,ugh,6.00,15.00
744,vegan,297.00,59.00
745,pinterest,44.00,34.00
746,leggings,350.00,8.00
747,humblebrag,357.00,186.00
748,asymmetrical,76.00,171.00
749,meggings,190.00,114.00
750,tofu,270.00,145.00
751,mixtape,347.00,118.00
752,Thundercats,52.00,39.00
753,hella,110.00,170.00
754,+1,297.00,156.00
755,pinterest,222.00,116.00
756,helvetica,353.00,84.00
757,kogi,154.00,34.00
758,polaroid,269.00,130.00
759,wayfarers,75.00,78.00
760,try-hard,124.00,125.00
761,+1,116.00,77.00
762,echo,375.00,168.00
763,viral,248.00,87.00
764,irony,16.00,97.00
765,carry,104.00,41.00
766,salvia,141.00,28.00
767,swag,339.00,150.00
768,freegan,357.00,169.00
769,ugh,107.00,11.00
770,cleanse,141.00,70.00
771,semiotics,66.00,61.00
772,neutra,302.00,91.00
773,bespoke,162.00,141.00
774,whatever,338.00,97.00
775,polaroid,228.00,95.00
776,blog,332.00,120.00
777,microdosing,21.00,167.00
778,retro,156.00,22.00
779,polaroid,177.00,15.00
780,wayfarers,133.00,162.00
781,offal,295.00,44.00
782,XOXO,43.00,108.00
783,whatever,110.00,150.00
784,seitan,131.00,79.00
785,Thundercats,172.00,53.00
786,street,271.00,82.00
787,literally,267.00,55.00
788,lomo,91.00,182.00
789,iPhone,194.00,82.00
790,heirloom,152.00,2.00
791,hella,37.00,22.00
792,viral,181.00,34.00
793,echo,150.00,29.00
794,portland,95.00,74.00
795,normcore,325.00,156.00
796,tattooed,152.00,92.00
797,street,276.00,49.00
798,squid,183.00,46.00
799,tattooed,122.00,158.00
800,echo,61.00,100.00
801,wolf,48.00,47.00
802,retro,147.00,33.00
803,marfa,223.00,145.00
804,everyday,85.00,181.00
805,actually,28.00,33.00
806,venmo,258.00,157.00
807,hammock,323.00,99.00
808,meh,366.00,121.00
809,park,74.00,100.00
810,park,278.00,166.00
811,waistcoat,369.00,171.00
812,ennui,64.00,84.00
813,cray,242.00,12.00
814,polaroid,299.00,161.00
815,lumbersexual,217.00,114.00
816,bitters,203.00,66.00
817,scenester,177.00,42.00
818,shoreditch,89.00,16.00
819,YOLO,233.00,179.00
820,VHS,16.00,99.00
821,hashtag,139.00,161.00
822,kitsch,224.00,60.00
823,park,201.00,122.00
824,pitchfork,307.00,27.00
825,retro,347.00,28.00
826,neutra,248.00,77.00
827,8-bit,283.00,128.00
828,vinegar,241.00,153.00
829,+1,50.00,178.00
830,carry,208.00,159.00
831,flexitarian,73.00,136.00
832,health,308.00,70.00
833,artisan,117.00,45.00
834,umami,181.00,99.00
835,truffaut,142.00,157.00
836,tofu,24.00,146.00
837,retro,277.00,93.00
838,crucifix,9.00,157.00
839,cred,48.00,68.00
840,vice,103.00,16.00
841,chia,167.00,58.00
842,tilde,362.00,33.00
843,swag,211.00,174.00
844,austin,329.00,46.00
845,cleanse,24.00,130.00
846,umami,29.00,31.00
847,pop-up,350.00,190.00
848,locavore,370.00,58.00
849,roof,219.00,115.00
850,etsy,251.00,72.00
851,hashtag,184.00,88.00
852,bushwick,261.00,190.00
853,lomo,186.00,2.00
854,typewriter,32.00,123.00
855,selvage,376.00,18.00
856,wayfarers,95.00,69.00
857,kitsch,137.00,160.00
858,helvetica,318.00,122.00
859,helvetica,350.00,74.00
860,paleo,196.00,113.00
861,church-key,147.00,57.00
862,PBR&B,136.00,183.00
863,fixie,164.00,72.00
864,meh,100.00,164.00
865,ethical,194.00,132.00
866,organic,129.00,30.00
867,fixie,73.00,141.00
868,beard,89.00,148.00
869,bitters,9.00,122.00
870,quinoa,361.00,1.00
871,pop-up,210.00,74.00
872,chartreuse,175.00,85.00
873,salvia,142.00,81.00
874,chia,165.00,108.00
875,loko,19.00,22.00
876,shoreditch,129.00,58.00
877,chicharrones,307.00,86.00
878,selvage,156.00,170.00
879,plaid,145.00,131.00
880,blog,360.00,91.00
881,biodiesel,361.00,66.00
882,artisan,295.00,162.00
883,everyday,365.00,79.00
884,disrupt,141.00,62.00
885,tumblr,276.00,93.00
886,locavore,34.00,67.00
887,chartreuse,292.00,145.00
888,readymade,228.00,66.00
889,brooklyn,42.00,125.00
890,brunch,67.00,68.00
891,kitsch,282.00,133.00
892,cray,253.00,173.00
893,irony,342.00,188.00
894,twee,377.00,160.00
895,viral,352.00,34.00
896,neutra,145.00,27.00
897,tilde,150.00,182.00
898,farm-to-table,377.00,148.00
899,mixtape,236.00,171.00
900,occupy,90.00,186.00
901,tilde,19.00,23.00
902,twee,116.00,55.00
903,goth,269.00,112.00
904,meditation,33.00,33.00
905,chicharrones,281.00,83.00
906,hella,24.00,81.00
907,wolf,172.00,76.00
908,chartreuse,233.00,93.00
909,distillery,26.00,125.00
910,PBR&B,68.00,100.00
911,lomo,216.00,151.00
912,iPhone,16.00,151.00
913,artisan,335.00,173.00
914,knausgaard,230.00,59.00
915,selfies,372.00,185.00
916,selvage,11.00,136.00
917,cronut,36.00,20.00
918,franzen,240.00,41.00
919,tattooed,153.00,112.00
920,wayfarers,301.00,138.00
921,cray,186.00,52.00
922,letterpress,196.00,81.00
923,carry,291.00,168.00
924,kitsch,306.00,122.00
925,heirloom,99.00,44.00
926,gentrify,90.00,114.00
927,cronut,254.00,129.00
928,pitchfork,94.00,123.00
929,iPhone,29.00,184.00
930,goth,339.00,39.00
931,gluten-free,13.00,112.00
932,plaid,71.00,67.00
933,lomo,104.00,189.00
934,bitters,334.00,178.00
935,mustache,262.00,172.00
936,ethical,283.00,92.00
937,echo,129.00,77.00
938,organic,51.00,61.00
939,echo,187.00,63.00
940,brooklyn,213.00,37.00
941,chillwave,84.00,128.00
942,tilde,295.00,171.00
943,sartorial,217.00,75.00
944,kitsch,362.00,173.00
945,chartreuse,262.00,162.00
946,offal,190.00,126.00
947,lumbersexual,71.00,55.00
948,squid,271.00,153.00
949,wayfarers,290.00,77.00
950,kitsch,165.00,40.00
951,kitsch,263.00,74.00
952,synth,214.00,77.00
953,distillery,6.00,19.00
954,cronut,262.00,137.00
955,intelligentsia,357.00,138.00
956,poutine,118.00,162.00
957,kinfolk,358.00,54.00
958,authentic,59.00,165.00
959,authentic,267.00,119.00
960,sustainable,371.00,30.00
961,goth,186.00,0.00
962,chia,371.00,117.00
963,90's,191.00,29.00
964,park,233.00,19.00
965,vice,205.00,78.00
966,yr,158.00,145.00
967,seitan,268.00,62.00
968,cardigan,294.00,109.00
969,asymmetrical,13.00,138.00
970,drinking,189.00,125.00
971,gentrify,169.00,121.00
972,semiotics,122.00,149.00
973,ennui,127.00,34.00
974,echo,194.00,183.00
975,banjo,336.00,125.00
976,echo,34.00,101.00
977,chia,332.00,93.00
978,austin,126.00,108.00
979,tumblr,118.00,28.00
980,scenester,156.00,40.00
981,microdosing,122.00,27.00
982,Godard,52.00,79.00
983,etsy,350.00,116.00
984,echo,83.00,49.00
985,pinterest,15.00,90.00
986,meh,355.00,65.00
987,ethical,14.00,17.00
988,pabst,82.00,105.00
989,meh,105.00,113.00
990,artisan,250.00,125.00
991,vegan,77.00,125.00
992,listicle,51.00,62.00
993,literally,316.00,68.00
994,wolf,210.00,17.00
995,occupy,24.00,144.00
996,readymade,269.00,85.00
997,shoreditch,360.00,112.00
998,twee,273.00,169.00
999,bushwick,39.00,127.00
1000,cornhole,60.00,13.00
1,paleo,164.00,114.00
2,kinfolk,190.00,115.00
3,pug,70.00,54.00
4,DIY,323.00,116.00
5,forage,361.00,65.00
6,lo-fi,167.00,13.00
7,street,20.00,153.00
8,gentrify,184.00,148.00
9,lumbersexual,284.00,80.00
10,chartreuse,202.00,7.00
11,everyday,285.00,0.00
12,authentic,27.00,72.00
13,kogi,193.00,120.00
14,kitsch,263.00,96.00
15,viral,201.00,86.00
16,beard,336.00,172.00
17,kogi,348.00,76.00
18,venmo,53.00,29.00
19,cardigan,308.00,13.00
20,pour-over,47.00,124.00
21,meditation,117.00,105.00
22,gentrify,251.00,148.00
23,health,153.00,22.00
24,XOXO,301.00,40.00
25,street,206.00,48.00
26,organic,250.00,151.00
27,actually,190.00,50.00
28,kinfolk,13.00,144.00
29,lumbersexual,35.00,86.00
30,hammock,133.00,164.00
31,keytar,8.00,129.00
32,8-bit,302.00,65.00
33,tofu,151.00,83.00
34,venmo,157.00,7.00
35,offal,380.00,154.00
36,lomo,126.00,43.00
37,intelligentsia,70.00,131.00
38,Yuccie,140.00,175.00
39,selvage,208.00,62.00
40,wolf,230.00,22.00
41,lumbersexual,378.00,186.00
42,umami,26.00,145.00
43,gastropub,269.00,32.00
44,mumblecore,10.00,80.00
45,letterpress,339.00,20.00
46,ramps,10.00,69.00
47,distillery,356.00,21.00
48,crucifix,82.00,24.00
49,actually,193.00,37.00
50,lumbersexual,369.00,0.00
51,swag,87.00,110.00
52,portland,322.00,98.00
53,pour-over,19.00,33.00
54,heirloom,280.00,113.00
55,cred,202.00,3.00
56,typewriter,51.00,81.00
57,farm-to-table,98.00,4.00
58,dreamcatcher,379.00,17.00
59,vinyl,220.00,21.00
60,selfies,120.00,53.00
61,carry,165.00,147.00
62,portland,78.00,127.00
63,8-bit,348.00,7.00
64,quinoa,204.00,107.00
65,whatever,315.00,39.00
66,viral,323.00,36.00
67,etsy,152.00,94.00
68,mustache,207.00,33.00
69,retro,294.00,43.00
70,lomo,120.00,126.00
71,master,8.00,64.00
72,yr,53.00,158.00
73,microdosing,293.00,179.00
74,schlitz,77.00,146.00
75,farm-to-table,232.00,89.00
76,sustainable,33.00,71.00
77,knausgaard,212.00,189.00
78,VHS,176.00,166.00
79,helvetica,293.00,159.00
80,umami,294.00,146.00
81,pug,129.00,170.00
82,everyday,79.00,133.00
83,mustache,267.00,165.00
84,mixtape,338.00,105.00
85,tofu,96.00,2.00
86,etsy,111.00,185.00
87,austin,164.00,86.00
88,swag,20.00,152.00
89,squid,119.00,74.00
90,PBR&B,119.00,111.00
91,chartreuse,112.00,5.00
92,celiac,376.00,8.00
93,schlitz,340.00,102.00
94,tacos,79.00,24.00
95,kogi,202.00,143.00
96,listicle,17.00,94.00
97,farm-to-table,211.00,140.00
98,Yuccie,180.00,75.00
99,keytar,249.00,86.00
100,freegan,236.00,35.00
101,fingerstache,228.00,22.00
102,etsy,26.00,178.00
103,iPhone,71.00,30.00
104,twee,347.00,59.00
105,tattooed,75.00,25.00
106,hella,338.00,24.00
107,echo,159.00,140.00
108,everyday,36.00,162.00
109,cred,153.00,24.00
110,freegan,120.00,169.00
111,XOXO,251.00,130.00
112,helvetica,307.00,87.00
113,organic,352.00,49.00
114,celiac,17.00,12.00
115,leggings,280.00,43.00
116,lumbersexual,364.00,40.00
117,tacos,149.00,69.00
118,cleanse,276.00,130.00
119,knausgaard,252.00,190.00
120,chambray,71.00,61.00
121,health,94.00,119.00
122,church-key,306.00,61.00
123,keytar,221.00,90.00
124,mixtape,12.00,38.00
125,hoodie,212.00,92.00
126,gentrify,55.00,129.00
127,franzen,18.00,49.00
128,franzen,28.00,125.00
129,tilde,248.00,36.00
130,typewriter,218.00,62.00
131,church-key,302.00,188.00
132,authentic,372.00,189.00
133,williamsburg,102.00,147.00
134,tumblr,177.00,74.00
135,cronut,328.00,70.00
136,+1,156.00,90.00
137,everyday,174.00,62.00
138,cronut,181.00,171.00
139,meditation,362.00,48.00
140,migas,117.00,10.00
141,everyday,162.00,29.00
142,meditation,254.00,81.00
143,knausgaard,209.00,126.00
144,PBR&B,150.00,33.00
145,gluten-free,241.00,139.00
146,cornhole,44.00,113.00
147,forage,157.00,118.00
148,intelligentsia,303.00,31.00
149,heirloom,204.00,149.00
150,heirloom,39.00,100.00
151,typewriter,6.00,186.00
152,meh,316.00,180.00
153,selvage,262.00,46.00
154,gastropub,76.00,52.00
155,skateboard,23.00,17.00
156,pitchfork,236.00,55.00
157,DIY,118.00,29.00
158,selvage,282.00,119.00
159,YOLO,67.00,19.00
160,cronut,46.00,106.00
161,ennui,7.00,58.00
162,meditation,182.00,123.00
163,tattooed,271.00,150.00
164,bushwick,162.00,50.00
165,crucifix,242.00,154.00
166,pickled,366.00,139.00
167,celiac,144.00,44.00
168,meditation,327.00,154.00
169,offal,304.00,55.00
170,kombucha,150.00,8.00
171,tilde,130.00,52.00
172,occupy,88.00,13.00
173,dreamcatcher,226.00,114.00
174,poutine,172.00,167.00
175,lo-fi,169.00,96.00
176,cliche,190.00,116.00
177,ennui,102.00,170.00
178,readymade,363.00,3.00
179,asymmetrical,9.00,41.00
180,quinoa,59.00,181.00
181,truffaut,340.00,103.00
182,roof,257.00,152.00
183,migas,270.00,182.00
184,health,19.00,59.00
185,polaroid,103.00,190.00
186,paleo,281.00,68.00
187,disrupt,45.00,62.00
188,heirloom,8.00,88.00
189,hashtag,228.00,82.00
190,disrupt,243.00,79.00
191,XOXO,357.00,30.00
192,aesthetic,373.00,113.00
193,street,153.00,128.00
194,church-key,343.00,182.00
195,knausgaard,367.00,151.00
196,YOLO,94.00,184.00
197,pabst,260.00,125.00
198,quinoa,206.00,135.00
199,vice,271.00,111.00
200,yr,273.00,55.00
201,kickstarter,183.00,127.00
202,meggings,230.00,47.00
203,tacos,253.00,118.00
204,cornhole,250.00,41.00
205,organic,76.00,118.00
206,kinfolk,78.00,61.00
207,leggings,128.00,74.00
208,meggings,110.00,120.00
209,actually,51.00,1.00
210,distillery,338.00,165.00
211,lo-fi,159.00,53.00
212,drinking,16.00,188.00
213,swag,257.00,145.00
214,leggings,41.00,120.00
215,Godard,340.00,38.00
216,occupy,136.00,36.00
217,park,354.00,116.00
218,plaid,373.00,171.00
219,try-hard,14.00,14.00
220,Godard,345.00,188.00
221,mixtape,54.00,155.00
222,hashtag,21.00,143.00
223,helvetica,81.00,168.00
224,ennui,307.00,134.00
225,keytar,375.00,35.00
226,ethical,341.00,66.00
227,sartorial,25.00,112.00
228,disrupt,151.00,23.00
229,loko,16.00,45.00
230,sriracha,41.00,154.00
231,chicharrones,108.00,44.00
232,locavore,329.00,70.00
233,venmo,245.00,117.00
234,beard,103.00,167.00
235,iPhone,115.00,81.00
236,8-bit,194.00,23.00
237,post-ironic,366.00,119.00
238,health,296.00,146.00
239,meh,181.00,43.00
240,bitters,84.00,150.00
241,tattooed,153.00,72.00
242,neutra,203.00,66.00
243,neutra,294.00,148.00
244,chicharrones,68.00,28.00
245,sriracha,275.00,19.00
246,flannel,177.00,23.00
247,schlitz,311.00,105.00
248,blog,331.00,160.00
249,paleo,232.00,84.00
250,seitan,62.00,56.00
251,fingerstache,313.00,47.00
252,readymade,12.00,46.00
253,roof,152.00,84.00
254,+1,99.00,103.00
255,bushwick,251.00,51.00
256,humblebrag,207.00,62.00
257,helvetica,191.00,74.00
258,listicle,286.00,118.00
259,meditation,60.00,78.00
260,kitsch,33.00,56.00
261,flexitarian,297.00,172.00
262,cornhole,110.00,41.00
263,mixtape,72.00,69.00
264,vegan,54.00,169.00
265,vice,291.00,75.00
266,selvage,53.00,95.00
267,master,96.00,42.00
268,park,352.00,102.00
269,narwhal,24.00,134.00
270,chia,34.00,176.00
271,lomo,13.00,22.00
272,mustache,38.00,11.00
273,whatever,149.00,15.00
274,biodiesel,253.00,181.00
275,portland,89.00,39.00
276,chartreuse,336.00,82.00
277,listicle,44.00,99.00
278,synth,319.00,186.00
279,kogi,199.00,59.00
280,letterpress,191.00,93.00
281,humblebrag,251.00,10.00
282,narwhal,91.00,67.00
283,williamsburg,208.00,19.00
284,franzen,266.00,100.00
285,lo-fi,191.00,113.00
286,austin,267.00,143.00
287,aesthetic,259.00,164.00
288,loko,167.00,181.00
289,flannel,255.00,155.00
290,butcher,12.00,158.00
291,vinyl,312.00,122.00
292,microdosing,30.00,144.00
293,loko,191.00,168.00
294,wolf,113.00,15.00
295,waistcoat,236.00,97.00
296,narwhal,21.00,190.00
297,kitsch,328.00,179.00
298,mustache,358.00,125.00
299,williamsburg,255.00,77.00
300,lumbersexual,197.00,82.00
301,squid,214.00,140.00
302,polaroid,353.00,1.00
303,chia,37.00,159.00
304,cray,35.00,109.00
305,literally,154.00,23.00
306,hammock,42.00,17.00
307,ugh,355.00,15.00
308,normcore,287.00,57.00
309,fingerstache,172.00,121.00
310,church-key,215.00,130.00
311,tousled,350.00,143.00
312,literally,285.00,43.00
313,pop-up,28.00,127.00
314,health,227.00,31.00
315,seitan,377.00,78.00
316,DIY,34.00,153.00
317,Godard,102.00,123.00
318,occupy,241.00,180.00
319,tilde,185.00,107.00
320,forage,236.00,52.00
321,authentic,366.00,32.00
322,tattooed,269.00,58.00
323,viral,204.00,16.00
324,williamsburg,356.00,4.00
325,church-key,178.00,89.00
326,brooklyn,267.00,173.00
327,fixie,138.00,141.00
328,marfa,285.00,53.00
329,kogi,271.00,149.00
330,crucifix,6.00,99.00
331,squid,315.00,131.00
332,tousled,189.00,167.00
333,helvetica,106.00,142.00
334,ugh,190.00,136.00
335,bushwick,66.00,67.00
336,ugh,265.00,37.00
337,mixtape,189.00,22.00
338,salvia,159.00,158.00
339,VHS,196.00,105.00
340,goth,256.00,148.00
341,sustainable,133.00,122.00
342,beard,182.00,11.00
343,XOXO,249.00,50.00
344,tilde,176.00,136.00
345,tousled,103.00,104.00
346,poutine,237.00,81.00
347,pickled,115.00,95.00
348,YOLO,245.00,125.00
349,YOLO,92.00,19.00
350,fixie,184.00,4.00
351,twee,164.00,125.00
352,portland,106.00,145.00
353,XOXO,20.00,149.00
354,sustainable,252.00,5.00
355,YOLO,58.00,65.00
356,celiac,21.00,148.00
357,lumbersexual,176.00,162.00
358,occupy,377.00,175.00
359,gluten-free,164.00,121.00
360,sriracha,292.00,37.00
361,try-hard,205.00,125.00
362,irony,266.00,136.00
363,meditation,73.00,23.00
364,flannel,27.00,83.00
365,migas,37.00,109.00
366,master,378.00,164.00
367,Godard,150.00,94.00
368,brooklyn,178.00,80.00
369,chicharrones,82.00,37.00
370,try-hard,266.00,35.00
371,organic,316.00,175.00
372,semiotics,104.00,18.00
373,migas,155.00,164.00
374,sriracha,159.00,178.00
375,vice,357.00,65.00
376,marfa,108.00,183.00
377,offal,246.00,1.00
378,pop-up,18.00,122.00
379,intelligentsia,223.00,103.00
380,gluten-free,148.00,153.00
381,+1,291.00,91.00
382,leggings,327.00,185.00
383,kinfolk,200.00,41.00
384,Thundercats,143.00,124.00
385,beard,78.00,28.00
386,sriracha,153.00,177.00
387,authentic,120.00,133.00
388,post-ironic,243.00,27.00
389,migas,70.00,125.00
390,chicharrones,131.00,82.00
391,whatever,33.00,114.00
392,kitsch,235.00,30.00
393,bushwick,214.00,54.00
394,chambray,292.00,69.00
395,kombucha,370.00,54.00
396,gentrify,368.00,35.00
397,shoreditch,343.00,122.00
398,chicharrones,229.00,14.00
399,selfies,312.00,37.00
400,kickstarter,358.00,129.00
401,quinoa,220.00,63.00
402,leggings,136.00,138.00
403,mumblecore,355.00,32.00
404,mumblecore,373.00,152.00
405,umami,312.00,0.00
406,beard,182.00,37.00
407,kitsch,295.00,187.00
408,butcher,133.00,21.00
409,lomo,90.00,77.00
410,banjo,370.00,81.00
411,crucifix,83.00,144.00
412,+1,315.00,137.00
413,letterpress,131.00,41.00
414,pabst,108.00,157.00
415,butcher,10.00,175.00
416,scenester,59.00,166.00
417,truffaut,315.00,48.00
418,chicharrones,240.00,119.00
419,poutine,96.00,190.00
420,pour-over,328.00,155.00
421,street,320.00,28.00
422,wayfarers,296.00,15.00
423,chicharrones,48.00,142.00
424,gluten-free,317.00,141.00
425,vegan,266.00,15.00
426,ethical,165.00,181.00
427,artisan,113.00,79.00
428,sriracha,297.00,170.00
429,fixie,305.00,164.00
430,narwhal,198.00,121.00
431,post-ironic,104.00,54.00
432,pickled,367.00,184.00
433,DIY,63.00,95.00
434,slow-carb,365.00,90.00
435,celiac,368.00,100.00
436,asymmetrical,298.00,3.00
437,listicle,41.00,33.00
438,vegan,151.00,110.00
439,echo,27.00,16.00
440,fingerstache,125.00,78.00
441,brunch,278.00,160.00
442,polaroid,263.00,85.00
443,pickled,208.00,176.00
444,sartorial,318.00,125.00
445,fingerstache,6.00,120.00
446,actually,282.00,1.00
447,cold-pressed,347.00,46.00
448,asymmetrical,104.00,44.00
449,cliche,225.00,21.00
450,plaid,342.00,60.00
451,skateboard,67.00,97.00
452,health,21.00,3.00
453,celiac,157.00,140.00
454,slow-carb,369.00,39.00
455,kogi,255.00,92.00
456,lo-fi,231.00,171.00
457,literally,329.00,91.00
458,roof,71.00,100.00
459,forage,99.00,152.00
460,cornhole,123.00,93.00
461,artisan,209.00,54.00
462,mustache,310.00,190.00
463,echo,310.00,159.00
464,marfa,125.00,186.00
465,cornhole,373.00,126.00
466,loko,306.00,66.00
467,venmo,76.00,26.00
468,keytar,195.00,173.00
469,tofu,205.00,47.00
470,stumptown,143.00,107.00
471,vegan,360.00,156.00
472,umami,297.00,188.00
473,forage,56.00,182.00
474,bespoke,206.00,97.00
475,semiotics,112.00,89.00
476,lo-fi,280.00,37.00
477,hashtag,25.00,119.00
478,schlitz,301.00,40.00
479,retro,52.00,76.00
480,tousled,338.00,37.00
481,literally,331.00,154.00
482,sustainable,193.00,6.00
483,meditation,87.00,155.00
484,polaroid,262.00,118.00
485,master,170.00,172.00
486,letterpress,125.00,97.00
487,tilde,317.00,123.00
488,vegan,92.00,185.00
489,tofu,195.00,126.00
490,fingerstache,372.00,120.00
491,meggings,17.00,152.00
492,post-ironic,231.00,183.00
493,seitan,231.00,119.00
494,typewriter,343.00,152.00
495,vinegar,225.00,51.00
496,scenester,244.00,147.00
497,dreamcatcher,147.00,121.00
498,farm-to-table,85.00,124.00
499,meggings,207.00,80.00
500,umami,23.00,123.00
501,synth,270.00,82.00
502,mumblecore,328.00,29.00
503,tilde,148.00,23.00
504,crucifix,314.00,187.00
505,cleanse,13.00,115.00
506,waistcoat,283.00,144.00
507,mlkshk,59.00,2.00
508,paleo,129.00,184.00
509,8-bit,371.00,79.00
510,skateboard,87.00,39.00
511,aesthetic,125.00,41.00
512,readymade,62.00,55.00
513,farm-to-table,251.00,105.00
514,heirloom,244.00,15.00
515,letterpress,316.00,138.00
516,carry,348.00,46.00
517,drinking,306.00,78.00
518,Godard,84.00,176.00
519,ugh,175.00,182.00
520,meditation,365.00,54.00
521,blog,80.00,152.00
522,Thundercats,127.00,188.00
523,cronut,227.00,0.00
524,kitsch,144.00,115.00
525,hella,138.00,70.00
526,beard,43.00,95.00
527,kinfolk,122.00,117.00
528,intelligentsia,273.00,115.00
529,fixie,273.00,45.00
530,pabst,359.00,80.00
531,gastropub,363.00,112.00
532,iPhone,241.00,11.00
533,ugh,38.00,36.00
534,chillwave,13.00,155.00
535,poutine,174.00,90.00
536,readymade,210.00,10.00
537,listicle,94.00,112.00
538,90's,36.00,48.00
539,master,46.00,169.00
540,distillery,230.00,101.00
541,williamsburg,48.00,137.00
542,mumblecore,308.00,182.00
543,pickled,314.00,0.00
544,marfa,292.00,60.00
